OrderDetailID,OrderID,ProductID,Quantity,Price
952,2425,333,2,4826900.0
953,233,255,5,13041580.0
954,1887,37,1,2843718.0
955,2962,202,20,27505900.0
956,559,278,8,14344968.0
957,1961,144,8,35491824.0
958,2890,282,7,10480736.0
959,54,471,10,36484350.0
960,2784,361,4,11017464.0
961,1473,151,1,3101772.0
962,2053,420,15,44260380.0
963,299,422,6,16639092.0
964,1083,313,7,10802078.0
965,1095,120,5,10590920.0
966,436,318,10,34431500.0
967,650,241,12,15093864.0
968,2140,42,15,15896655.0
969,978,311,17,51776186.0
970,9,102,19,68190487.0
971,43,239,9,21885273.0
972,1132,344,5,19689625.0
973,557,423,11,38470520.0
974,2123,230,17,45312038.0
975,1108,118,7,20085254.0
976,2751,55,13,47828105.0
977,2720,49,10,45202510.0
978,2036,467,19,43046476.0
979,2405,84,6,4587438.0
980,2851,406,13,47648887.0
981,2324,199,14,38660972.0
982,75,428,9,39722715.0
983,918,236,12,54783852.0
984,877,13,12,33419724.0
985,1613,394,9,9066861.0
986,2286,410,19,65549563.0
987,1396,381,13,12940447.0
988,2834,52,3,8596371.0
989,187,468,8,12504776.0
990,538,234,2,2543934.0
991,2932,205,14,12791422.0
992,1653,79,18,65190420.0
993,511,381,14,13935866.0
994,632,384,2,2677460.0
995,1463,450,11,9522315.0
996,2075,165,11,41944067.0
997,1271,112,14,14786016.0
998,2291,208,18,84635820.0
999,1957,177,3,10023603.0
1000,289,471,15,54726525.0
1001,805,444,16,8224816.0
1002,196,380,16,28866640.0
1003,883,12,20,74217260.0
1004,2417,224,13,10753964.0
1005,2003,429,5,10189865.0
1006,2949,469,14,69444200.0
1007,1635,19,20,98309840.0
1008,2326,352,3,4145619.0
1009,2208,394,19,19141151.0
1010,282,269,10,48569900.0
1011,2290,65,7,13434414.0
1012,294,178,15,8397270.0
1013,787,277,4,7919444.0
1014,2394,461,15,65644965.0
1015,2984,48,10,41948610.0
1016,1048,20,18,28266642.0
1017,1391,215,15,10390620.0
1018,385,480,19,78619948.0
1019,2573,480,13,53792596.0
1020,2285,234,19,24167373.0
1021,343,210,4,19414432.0
1022,1433,212,12,9500760.0
1023,2805,197,19,91102055.0
1024,1104,434,15,63227880.0
1025,2776,350,20,18958520.0
1026,607,355,3,14311449.0
1027,1123,257,19,41490794.0
1028,1989,155,14,16638132.0
1029,571,46,17,29273490.0
1030,2628,424,13,251394.0
1031,2968,481,2,1804934.0
1032,2785,400,19,12956119.0
1033,2002,67,8,5956832.0
1034,2760,372,6,29849316.0
1035,522,175,18,35119854.0
1036,1632,68,9,19450485.0
1037,1973,212,14,11084220.0
1038,2208,458,14,64567216.0
1039,2972,133,6,16499982.0
1040,924,172,10,14723040.0
1041,2781,101,8,15427512.0
1042,2849,169,17,73108160.0
1043,1836,471,6,21890610.0
1044,1323,174,16,1658688.0
1045,2737,417,19,3195496.0
1046,2928,346,2,5955116.0
1047,2842,377,12,37877124.0
1048,664,22,12,3632172.0
1049,551,477,5,18817415.0
1050,872,404,13,57360719.0
1051,2135,460,11,2798224.0
1052,2849,57,12,15026976.0
1053,2363,389,3,2627031.0
1054,2703,24,15,65500920.0
1055,2751,59,10,26358010.0
1056,166,5,9,23985981.0
1057,685,97,14,56297696.0
1058,1897,234,9,11447703.0
1059,137,450,1,865665.0
1060,534,425,20,94362560.0
1061,512,461,20,87526620.0
1062,3,316,7,25337858.0
1063,1008,224,19,15717332.0
1064,157,99,14,52191678.0
1065,758,153,6,22396728.0
1066,851,213,7,18483871.0
1067,117,67,2,1489208.0
1068,1339,34,6,16715670.0
1069,1745,422,16,44370912.0
1070,1761,344,18,70882650.0
1071,860,334,10,12307610.0
1072,62,358,4,8600232.0
1073,1979,72,20,60129320.0
1074,1628,303,14,46689706.0
1075,1539,83,16,79889648.0
1076,2887,371,20,72582180.0
1077,2759,7,20,46406600.0
1078,1947,402,17,18740885.0
1079,1743,342,11,18141519.0
1080,1217,311,12,36547896.0
1081,1616,320,12,40939176.0
1082,2112,73,12,4552404.0
1083,231,195,14,64232042.0
1084,866,494,1,1991617.0
1085,1859,203,10,41544570.0
1086,43,284,3,13327482.0
1087,2169,16,9,6484239.0
1088,432,258,2,5426398.0
1089,1620,356,3,5269080.0
1090,1835,485,8,18929160.0
1091,886,102,3,10766919.0
1092,234,217,18,8343144.0
1093,1665,160,15,13143105.0
1094,1988,46,1,1721970.0
1095,1482,291,20,66962520.0
1096,1153,7,7,16242310.0
1097,20,430,12,54243468.0
1098,2324,355,1,4770483.0
1099,353,425,15,70771920.0
1100,1783,287,4,14364524.0
1101,1593,46,7,12053790.0
1102,410,366,11,3680281.0
1103,2056,175,7,13657721.0
1104,1738,338,7,16027711.0
1105,2049,456,9,38394801.0
1106,1626,89,11,48637248.0
1107,581,1,14,37658432.0
1108,330,150,7,14270886.0
1109,827,65,4,7676808.0
1110,15,409,20,66688700.0
1111,494,232,4,5381512.0
1112,677,113,17,10967142.0
1113,668,6,5,9831590.0
1114,419,381,16,15926704.0
1115,2521,149,7,2772091.0
1116,435,2,15,6273135.0
1117,444,311,12,36547896.0
1118,305,105,5,3635775.0
1119,1628,28,19,72996841.0
1120,806,480,3,12413676.0
1121,1133,353,15,49610115.0
1122,864,382,14,57314642.0
1123,2037,111,1,3706334.0
1124,296,37,13,36968334.0
1125,812,195,15,68820045.0
1126,2868,494,1,1991617.0
1127,664,38,4,9312084.0
1128,1503,421,14,33081174.0
1129,425,445,2,5953012.0
1130,1895,187,1,3375063.0
1131,523,180,12,31564632.0
1132,1279,72,14,42090524.0
1133,1361,204,9,11890098.0
1134,2513,105,13,9453015.0
1135,1504,336,16,66815168.0
1136,2924,40,12,7053216.0
1137,2028,335,1,4520530.0
1138,1587,225,17,53537658.0
1139,515,413,2,3350678.0
1140,1408,14,2,486442.0
1141,2759,448,18,72066708.0
1142,1411,459,14,14167874.0
1143,1562,276,2,513828.0
1144,825,28,18,69154902.0
1145,808,415,5,12236965.0
1146,7,440,9,33380478.0
1147,167,39,6,10892544.0
1148,1100,341,7,2024813.0
1149,1161,34,6,16715670.0
1150,521,276,6,1541484.0
1151,2497,422,19,52690458.0
1152,1937,214,14,57851360.0
1153,293,485,3,7098435.0
1154,1878,344,11,43317175.0
1155,1288,281,6,7634136.0
1156,2941,174,8,829344.0
1157,823,52,10,28654570.0
1158,2536,92,15,9835095.0
1159,1986,134,7,16710281.0
1160,750,383,16,27034480.0
1161,604,45,14,26975606.0
1162,142,181,9,12551310.0
1163,197,465,10,4603520.0
1164,346,53,11,25976236.0
1165,2768,216,7,28162596.0
1166,1566,494,2,3983234.0
1167,1887,405,6,16639548.0
1168,2131,364,11,25945777.0
1169,2069,263,9,1091475.0
1170,1638,417,5,840920.0
1171,2595,452,3,6467715.0
1172,177,457,11,42822109.0
1173,788,369,13,56015245.0
1174,1754,246,11,40509216.0
1175,1328,227,10,11499610.0
1176,2159,237,8,14216232.0
1177,880,233,16,1312640.0
1178,965,319,12,38553588.0
1179,1950,155,7,8319066.0
1180,654,227,16,18399376.0
1181,264,215,14,9697912.0
1182,1103,233,18,1476720.0
1183,982,21,3,13355736.0
1184,1930,71,9,16692336.0
1185,1451,480,3,12413676.0
1186,23,446,6,24049602.0
1187,2058,173,13,51300600.0
1188,2160,342,9,14843061.0
1189,2616,379,9,30436542.0
1190,310,467,14,31718456.0
1191,2829,463,16,70694016.0
1192,611,202,8,11002360.0
1193,1630,265,9,41928597.0
1194,629,188,8,34782304.0
1195,1672,117,20,34675160.0
1196,1185,405,4,11093032.0
1197,445,129,2,7957184.0
1198,824,468,18,28135746.0
1199,2466,27,8,519200.0
1200,2928,359,9,28111932.0
1201,372,98,10,18628980.0
1202,1498,247,17,15616982.0
1203,2719,75,19,27368664.0
1204,302,326,10,37645310.0
1205,1085,369,15,64632975.0
1206,1967,383,16,27034480.0
1207,701,358,14,30100812.0
1208,1436,282,4,5988992.0
1209,2452,457,19,73965461.0
1210,319,422,9,24958638.0
1211,2455,277,9,17818749.0
1212,832,177,4,13364804.0
1213,2661,154,19,64306222.0
1214,1978,428,3,13240905.0
1215,2098,476,11,21861180.0
1216,951,101,10,19284390.0
1217,2285,279,13,29937622.0
1218,2935,294,3,7155558.0
1219,2245,465,10,4603520.0
1220,2170,492,19,91776403.0
1221,1976,121,1,2802809.0
1222,2897,137,6,3416526.0
1223,902,162,9,14175216.0
1224,999,45,11,21195119.0
1225,2515,225,19,59836206.0
1226,261,120,2,4236368.0
1227,2985,237,14,24878406.0
1228,2252,466,1,3596423.0
1229,2334,173,1,3946200.0
1230,820,227,2,2299922.0
1231,936,440,5,18544710.0
1232,1413,234,13,16535571.0
1233,2590,403,8,30737424.0
1234,2472,188,15,65216820.0
1235,1865,285,10,34677250.0
1236,86,78,18,42419664.0
1237,1826,229,3,12594279.0
1238,909,324,10,44941780.0
1239,1358,125,13,40421784.0
1240,2028,26,7,12506382.0
1241,223,117,12,20805096.0
1242,1628,255,4,10433264.0
1243,870,428,5,22068175.0
1244,288,47,1,4499670.0
1245,2331,144,6,26618868.0
1246,1196,287,20,71822620.0
1247,2521,231,2,2612490.0
1248,1683,450,11,9522315.0
1249,593,116,5,6200130.0
1250,927,188,17,73912396.0
1251,2848,293,16,74562928.0
1252,404,56,19,65840928.0
1253,846,211,1,969821.0
1254,533,421,13,30718233.0
1255,2890,139,12,56343708.0
1256,1989,214,17,70248080.0
1257,1691,476,4,7949520.0
1258,1928,105,8,5817240.0
1259,1962,54,4,5868248.0
1260,2439,336,20,83518960.0
1261,446,443,15,5430255.0
1262,1322,468,11,17194067.0
1263,945,498,17,60696222.0
1264,909,31,10,9362590.0
1265,2120,137,15,8541315.0
1266,308,210,17,82511336.0
1267,141,318,5,17215750.0
1268,716,310,11,44067144.0
1269,1675,309,6,11139528.0
1270,62,345,13,43764344.0
1271,128,445,18,53577108.0
1272,589,255,2,5216632.0
1273,715,4,8,37765424.0
1274,1343,110,20,83264280.0
1275,157,441,16,7648160.0
1276,1080,419,14,60429894.0
1277,2566,476,15,29810700.0
1278,1535,243,14,11788826.0
1279,2279,126,4,13486384.0
1280,2019,144,16,70983648.0
1281,1456,103,13,21241025.0
1282,797,270,14,26297740.0
1283,1831,59,6,15814806.0
1284,2140,106,18,67909554.0
1285,344,143,2,2115936.0
1286,1584,46,8,13775760.0
1287,1031,342,17,28036893.0
1288,2183,88,1,1024875.0
1289,2531,342,11,18141519.0
1290,2301,326,5,18822655.0
1291,2713,140,9,43815960.0
1292,240,68,7,15128155.0
1293,1208,32,12,55899240.0
1294,722,218,2,3498156.0
1295,2654,200,19,30987499.0
1296,1878,180,9,23673474.0
1297,2201,245,10,12536990.0
1298,1748,165,17,64822649.0
1299,1168,491,14,9530472.0
1300,2315,201,13,47790236.0
1301,377,44,14,27132812.0
1302,2464,261,18,33247602.0
1303,944,245,15,18805485.0
1304,718,336,2,8351896.0
1305,1059,219,10,35094040.0
1306,1452,457,16,62286704.0
1307,315,426,10,12421810.0
1308,973,426,2,2484362.0
1309,2835,201,17,62494924.0
1310,869,406,1,3665299.0
1311,2574,253,16,32666384.0
1312,969,98,2,3725796.0
1313,1684,129,5,19892960.0
1314,2478,417,5,840920.0
1315,338,297,7,16954007.0
1316,143,198,19,79026643.0
1317,2052,405,16,44372128.0
1318,524,256,3,3621210.0
1319,1445,319,8,25702392.0
1320,2861,447,20,53392620.0
1321,2579,69,19,9053044.0
1322,1180,393,18,63594396.0
1323,1714,402,5,5512025.0
1324,2085,384,11,14726030.0
1325,2045,277,16,31677776.0
1326,2739,49,17,76844267.0
1327,418,400,3,2045703.0
1328,1615,55,9,33111765.0
1329,363,319,6,19276794.0
1330,1557,377,4,12625708.0
1331,2786,479,14,50415834.0
1332,311,448,12,48044472.0
1333,2073,414,15,72190485.0
1334,1896,481,1,902467.0
1335,422,291,9,30133134.0
1336,1897,125,11,34203048.0
1337,2867,256,16,19313120.0
1338,1915,49,4,18081004.0
1339,2653,267,14,18308626.0
1340,2227,398,15,31136835.0
1341,2563,286,20,93520120.0
1342,828,384,2,2677460.0
1343,1700,293,4,18640732.0
1344,2354,404,18,79422534.0
1345,2820,137,2,1138842.0
1346,1979,93,18,47102688.0
1347,1207,33,5,9005670.0
1348,1987,286,14,65464084.0
1349,563,7,9,20882970.0
1350,1882,400,19,12956119.0
1351,1719,169,6,25802880.0
1352,797,343,10,9786810.0
1353,2662,132,6,7581738.0
1354,633,32,17,79190590.0
1355,1116,177,9,30070809.0
1356,960,481,6,5414802.0
1357,878,195,10,45880030.0
1358,1546,55,4,14716340.0
1359,478,483,16,46327552.0
1360,879,425,10,47181280.0
1361,2303,341,2,578518.0
1362,2344,74,20,8382000.0
1363,2799,483,7,20268304.0
1364,1437,233,16,1312640.0
1365,2770,220,10,35622990.0
1366,1727,154,15,50768070.0
1367,2466,428,1,4413635.0
1368,783,40,3,1763304.0
1369,825,427,12,14828436.0
1370,536,260,13,61448764.0
1371,1335,345,3,10099464.0
1372,1018,358,6,12900348.0
1373,595,317,16,64428544.0
1374,848,316,9,32577246.0
1375,285,331,5,1551195.0
1376,36,323,14,23789066.0
1377,2671,106,4,15091012.0
1378,1723,218,11,19239858.0
1379,1268,363,6,18481596.0
1380,1143,363,2,6160532.0
1381,2080,287,13,46684703.0
1382,1998,95,6,12962298.0
1383,1572,165,10,38130970.0
1384,2974,152,1,4815141.0
1385,888,253,9,18374841.0
1386,865,488,17,57568664.0
1387,2869,88,12,12298500.0
1388,2736,378,2,6023694.0
1389,409,159,18,50565042.0
1390,2130,272,4,5644776.0
1391,750,260,20,94536560.0
1392,1262,40,20,11755360.0
1393,2535,236,16,73045136.0
1394,2155,235,18,42803550.0
1395,2427,208,2,9403980.0
1396,499,47,19,85493730.0
1397,1832,434,13,54797496.0
1398,2734,333,10,24134500.0
1399,611,280,10,10972700.0
1400,428,156,6,1795044.0
1401,2514,204,7,9247854.0
1402,556,479,8,28809048.0
1403,2653,245,15,18805485.0
1404,1001,458,16,73791104.0
1405,2780,432,13,50480326.0
1406,368,308,12,16568148.0
1407,75,92,20,13113460.0
1408,1131,119,18,71319744.0
1409,1907,233,5,410200.0
1410,2616,381,1,995419.0
1411,1253,191,15,53927325.0
1412,24,317,5,20133920.0
1413,575,401,12,20267808.0
1414,1379,274,17,8518649.0
1415,2595,227,5,5749805.0
1416,1867,197,9,43153605.0
1417,1136,99,7,26095839.0
1418,870,342,15,24738435.0
1419,2354,22,16,4842896.0
1420,73,475,5,21570325.0
1421,2493,293,8,37281464.0
1422,550,178,16,8957088.0
1423,348,141,1,2737175.0
1424,903,448,10,40037060.0
1425,1033,20,11,17274059.0
1426,2056,387,14,23970310.0
1427,2254,41,16,43660608.0
1428,609,383,6,10137930.0
1429,2964,267,19,24847421.0
1430,2692,498,4,14281464.0
1431,73,270,11,20662510.0
1432,977,64,17,27779938.0
1433,2246,143,16,16927488.0
1434,507,19,18,88478856.0
1435,1333,163,2,8004732.0
1436,1444,373,19,38595574.0
1437,2623,257,1,2183726.0
1438,450,263,4,485100.0
1439,414,215,20,13854160.0
1440,1499,110,9,37468926.0
1441,2574,323,13,22089847.0
1442,1818,455,5,9647175.0
1443,2950,215,18,12468744.0
1444,1940,442,19,5454805.0
1445,1102,121,9,25225281.0
1446,307,409,2,6668870.0
1447,727,364,10,23587070.0
1448,2296,412,12,51766608.0
1449,790,296,16,32053968.0
1450,1191,45,15,28902435.0
1451,2708,490,15,5311815.0
1452,1588,125,6,18656208.0
1453,563,240,4,4903996.0
1454,811,222,9,26774811.0
1455,1998,269,5,24284950.0
1456,130,127,18,47986974.0
1457,1229,420,1,2950692.0
1458,530,301,19,67307120.0
1459,2352,403,15,57632670.0
1460,1932,126,7,23601172.0
1461,1195,106,9,33954777.0
1462,2551,169,17,73108160.0
1463,1062,404,12,52948356.0
1464,2731,113,2,1290252.0
1465,1978,386,19,19027455.0
1466,1629,78,3,7069944.0
1467,2195,470,15,38829795.0
1468,467,161,15,54626610.0
1469,1784,253,10,20416490.0
1470,1390,37,13,36968334.0
1471,473,358,20,43001160.0
1472,2116,281,14,17812984.0
1473,2815,79,1,3621690.0
1474,2019,121,8,22422472.0
1475,1716,340,16,43534160.0
1476,1117,41,13,35474244.0
1477,1856,60,5,12147855.0
1478,1345,304,14,31714242.0
1479,2243,74,13,5448300.0
1480,899,338,8,18317384.0
1481,1197,142,12,27949332.0
1482,937,34,5,13929725.0
1483,1923,358,3,6450174.0
1484,717,184,12,3133920.0
1485,661,255,19,49558004.0
1486,82,337,3,1145553.0
1487,815,290,13,25367160.0
1488,371,215,9,6234372.0
1489,680,476,3,5962140.0
1490,2011,125,5,15546840.0
1491,1035,345,16,53863808.0
1492,2601,348,6,27471012.0
1493,469,143,3,3173904.0
1494,2675,63,2,5930102.0
1495,2346,307,9,201150.0
1496,293,497,3,745449.0
1497,2208,305,5,22102750.0
1498,1631,61,6,3451434.0
1499,1617,91,4,15898152.0
1500,422,256,3,3621210.0
1501,284,366,14,4683994.0
1502,303,88,11,11273625.0
1503,1145,181,1,1394590.0
1504,2150,92,19,12457787.0
1505,1392,367,17,31354120.0
1506,2951,467,2,4531208.0
1507,1892,308,6,8284074.0
1508,1502,258,3,8139597.0
1509,21,199,11,30376478.0
1510,821,169,16,68807680.0
1511,1764,480,17,70344164.0
1512,1481,95,5,10801915.0
1513,989,120,4,8472736.0
1514,2674,249,8,38746616.0
1515,1370,206,19,11592736.0
1516,1525,270,14,26297740.0
1517,276,487,3,5063166.0
1518,942,182,3,14390430.0
1519,1773,294,12,28622232.0
1520,1373,385,18,79225452.0
1521,1238,225,17,53537658.0
1522,1927,369,17,73250705.0
1523,2881,371,19,68953071.0
1524,2309,50,18,80114058.0
1525,1348,109,2,8761782.0
1526,1934,166,2,4069140.0
1527,2282,442,15,4306425.0
1528,2163,428,15,66204525.0
1529,1836,122,6,2557380.0
1530,761,29,19,68369334.0
1531,2243,34,3,8357835.0
1532,996,384,13,17403490.0
1533,1161,375,2,3121098.0
1534,1864,432,3,11649306.0
1535,11,359,19,59347412.0
1536,8,164,19,8759209.0
1537,492,460,12,3052608.0
1538,1838,281,9,11451204.0
1539,1070,191,17,61117635.0
1540,658,303,8,26679832.0
1541,355,57,2,2504496.0
1542,1217,335,5,22602650.0
1543,1963,239,5,12158485.0
1544,1356,290,13,25367160.0
1545,431,160,2,1752414.0
1546,466,223,11,20661652.0
1547,599,480,15,62068380.0
1548,2435,482,10,18663100.0
1549,1634,167,19,93031999.0
1550,586,463,4,17673504.0
1551,2794,26,19,33945894.0
1552,1784,462,13,8799310.0
1553,647,432,18,69895836.0
1554,810,374,5,19491420.0
1555,2578,179,7,13593468.0
1556,565,414,18,86628582.0
1557,1147,298,9,15831648.0
1558,332,433,9,9171828.0
1559,2773,102,18,64601514.0
1560,1579,95,19,41047277.0
1561,254,148,12,46887420.0
1562,599,172,11,16195344.0
1563,441,494,12,23899404.0
1564,313,399,20,59973280.0
1565,1197,209,18,42620976.0
1566,2698,409,13,43347655.0
1567,1809,153,6,22396728.0
1568,185,314,7,20044143.0
1569,2477,257,20,43674520.0
1570,2026,12,16,59373808.0
1571,2332,115,19,2653673.0
1572,911,419,14,60429894.0
1573,1451,68,8,17289320.0
1574,1621,404,6,26474178.0
1575,2171,202,16,22004720.0
1576,1461,416,11,47257243.0
1577,2878,438,13,25106913.0
1578,285,133,1,2749997.0
1579,390,206,6,3660864.0
1580,1604,296,2,4006746.0
1581,1684,356,16,28101760.0
1582,1278,130,13,45632522.0
1583,408,167,17,83239157.0
1584,1358,124,15,71865750.0
1585,404,134,17,40582111.0
1586,2663,71,14,25965856.0
1587,1352,54,3,4401186.0
1588,1458,262,1,3113893.0
1589,1830,347,13,49451324.0
1590,89,152,13,62596833.0
1591,1641,483,11,31850192.0
1592,1473,361,20,55087320.0
1593,2694,368,8,7688264.0
1594,744,370,5,15958125.0
1595,1726,356,8,14050880.0
1596,815,283,2,2107856.0
1597,1988,115,15,2095005.0
1598,2704,356,12,21076320.0
1599,1855,423,1,3497320.0
1600,1516,142,17,39594887.0
1601,1839,97,15,60318960.0
1602,1590,399,3,8995992.0
1603,2631,454,10,15924490.0
1604,2218,25,19,65650434.0
1605,1350,148,10,39072850.0
1606,2014,177,13,43435613.0
1607,2336,148,9,35165565.0
1608,666,499,13,61044113.0
1609,1926,405,15,41598870.0
1610,1606,301,17,60222160.0
1611,2794,82,17,15676414.0
1612,1063,53,19,44868044.0
1613,2594,51,14,33466874.0
1614,1359,246,8,29461248.0
1615,2710,384,12,16064760.0
1616,2969,370,2,6383250.0
1617,1431,47,14,62995380.0
1618,166,100,20,18762720.0
1619,1880,78,6,14139888.0
1620,254,306,9,20396142.0
1621,1554,313,15,23147310.0
1622,2063,109,8,35047128.0
1623,2522,22,10,3026810.0
1624,2106,191,17,61117635.0
1625,1458,279,3,6908682.0
1626,1965,415,11,26921323.0
1627,330,7,5,11601650.0
1628,2239,133,4,10999988.0
1629,2648,442,2,574190.0
1630,2491,176,17,84290981.0
1631,122,55,1,3679085.0
1632,2279,229,4,16792372.0
1633,2400,76,14,60429502.0
1634,1293,279,13,29937622.0
1635,2203,314,15,42951735.0
1636,1452,347,8,30431584.0
1637,928,14,16,3891536.0
1638,1395,104,3,6255462.0
1639,202,496,19,92726973.0
1640,1965,445,1,2976506.0
1641,518,439,12,4507224.0
1642,888,112,8,8449152.0
1643,1974,247,18,16535628.0
1644,2328,207,10,29824390.0
1645,1464,137,10,5694210.0
1646,385,10,5,21725340.0
1647,2739,63,14,41510714.0
1648,397,162,20,31500480.0
1649,511,234,8,10175736.0
1650,449,277,3,5939583.0
1651,1949,194,8,35222624.0
1652,1002,357,8,8951688.0
1653,1861,213,20,52811060.0
1654,746,154,13,43998994.0
1655,1877,81,2,5252694.0
1656,703,315,18,65776932.0
1657,2620,86,1,3021284.0
1658,2435,128,20,92629320.0
1659,496,5,12,31981308.0
1660,91,72,18,54116388.0
1661,187,143,10,10579680.0
1662,1499,347,10,38039480.0
1663,186,32,9,41924430.0
1664,1902,92,10,6556730.0
1665,707,252,3,10355094.0
1666,2074,439,16,6009632.0
1667,2915,2,12,5018508.0
1668,659,287,10,35911310.0
1669,2853,303,11,36684769.0
1670,1050,458,11,50731384.0
1671,2577,339,13,10686156.0
1672,1587,296,18,36060714.0
1673,1146,127,9,23993487.0
1674,2440,131,4,1825048.0
1675,1924,297,8,19376008.0
1676,1345,493,7,31749914.0
1677,1263,147,14,56373506.0
1678,1296,193,1,4282959.0
1679,1689,61,20,11504780.0
1680,468,398,7,14530523.0
1681,431,500,1,1839104.0
1682,72,364,17,40098019.0
1683,344,323,8,13593752.0
1684,2134,30,14,49211120.0
1685,2677,460,10,2543840.0
1686,661,466,5,17982115.0
1687,1850,21,10,44519120.0
1688,1366,63,7,20755357.0
1689,864,489,19,89610498.0
1690,219,286,2,9352012.0
1691,1406,455,18,34729830.0
1692,97,119,11,43584288.0
1693,2362,335,13,58766890.0
1694,754,50,16,71212496.0
1695,1104,400,3,2045703.0
1696,2702,353,18,59532138.0
1697,2618,66,17,57281959.0
1698,191,117,16,27740128.0
1699,278,474,15,48651375.0
1700,740,320,10,34115980.0
1701,166,238,10,14422090.0
1702,2873,401,19,32090696.0
1703,2894,387,2,3424330.0
1704,437,138,7,8535583.0
1705,2945,350,8,7583408.0
1706,2536,292,12,59757648.0
1707,1867,219,12,42112848.0
1708,2816,371,13,47178417.0
1709,2492,235,13,30913675.0
1710,1869,307,11,245850.0
1711,545,353,14,46302774.0
1712,2439,108,2,6971072.0
1713,630,334,9,11076849.0
1714,1159,337,6,2291106.0
1715,523,426,15,18632715.0
1716,1067,134,7,16710281.0
1717,2238,456,18,76789602.0
1718,1963,113,17,10967142.0
1719,1752,77,1,3014189.0
1720,1096,339,6,4932072.0
1721,218,450,13,11253645.0
1722,2797,15,19,4952046.0
1723,1100,250,10,17951680.0
1724,2677,309,15,27848820.0
1725,1785,271,20,71815300.0
1726,1182,72,2,6012932.0
1727,361,360,7,8114792.0
1728,1753,30,2,7030160.0
1729,2808,446,20,80165340.0
1730,2880,432,13,50480326.0
1731,1043,18,9,25095663.0
1732,2672,168,11,31396002.0
1733,2025,356,3,5269080.0
1734,2739,125,14,43531152.0
1735,2003,162,17,26775408.0
1736,1183,421,7,16540587.0
1737,1618,308,2,2761358.0
1738,2855,69,19,9053044.0
1739,946,464,1,2616673.0
1740,1870,126,11,37087556.0
1741,2489,435,20,72754000.0
1742,2316,176,16,79332688.0
1743,2909,353,15,49610115.0
1744,873,20,2,3140738.0
1745,2122,448,9,36033354.0
1746,1411,407,2,6694846.0
1747,1329,79,9,32595210.0
1748,2823,461,13,56892303.0
1749,1385,310,18,72109872.0
1750,1074,176,7,34708051.0
1751,2134,23,16,13590496.0
1752,1370,112,15,15842160.0
1753,2239,195,3,13764009.0
1754,2206,317,18,72482112.0
1755,2095,40,12,7053216.0
1756,435,185,15,54971025.0
1757,1413,114,14,51055424.0
1758,1315,72,2,6012932.0
1759,1509,476,15,29810700.0
1760,1724,27,6,389400.0
1761,2933,5,11,29316199.0
1762,2909,69,20,9529520.0
1763,2754,420,5,14753460.0
1764,2385,74,11,4610100.0
1765,862,161,14,50984836.0
1766,568,37,12,34124616.0
1767,2228,328,5,6466030.0
1768,1028,189,19,41634643.0
1769,1035,103,10,16339250.0
1770,1557,468,18,28135746.0
1771,407,465,7,3222464.0
1772,2968,47,20,89993400.0
1773,53,256,4,4828280.0
1774,2131,426,11,13663991.0
1775,2653,174,1,103668.0
1776,1911,61,6,3451434.0
1777,488,84,20,15291460.0
1778,2973,392,4,12933640.0
1779,2281,135,6,10128564.0
1780,226,83,8,39944824.0
1781,746,54,12,17604744.0
1782,2133,17,17,66145215.0
1783,1371,234,5,6359835.0
1784,2606,458,11,50731384.0
1785,1422,85,6,1253424.0
1786,205,407,6,20084538.0
1787,1268,210,8,38828864.0
1788,933,357,10,11189610.0
1789,512,374,10,38982840.0
1790,2718,111,2,7412668.0
1791,538,302,20,9124720.0
1792,2027,107,11,17550709.0
1793,2267,367,15,27665400.0
1794,177,37,2,5687436.0
1795,2026,32,6,27949620.0
1796,736,435,18,65478600.0
1797,1356,22,3,908043.0
1798,874,118,11,31562542.0
1799,2364,492,5,24151685.0
1800,2526,487,6,10126332.0
1801,2747,307,17,379950.0
1802,108,18,7,19518849.0
1803,2313,47,9,40497030.0
1804,692,29,8,28787088.0
1805,2141,353,13,42995433.0
1806,416,70,19,6040366.0
1807,2317,123,1,4294049.0
1808,791,444,4,2056204.0
1809,1108,443,17,6154289.0
1810,298,161,11,40059514.0
1811,2848,91,7,27821766.0
1812,2206,138,6,7316214.0
1813,1040,485,16,37858320.0
1814,1214,490,14,4957694.0
1815,2345,493,5,22678510.0
1816,526,224,4,3308912.0
1817,506,287,2,7182262.0
1818,1148,492,7,33812359.0
1819,1422,293,10,46601830.0
1820,913,11,5,3235225.0
1821,2882,53,13,30699188.0
1822,171,219,13,45622252.0
1823,1491,304,11,24918333.0
1824,2276,182,12,57561720.0
1825,1002,158,5,22739125.0
1826,1478,69,15,7147140.0
1827,1590,171,20,5126120.0
1828,1018,364,15,35380605.0
1829,2273,93,15,39252240.0
1830,2431,141,4,10948700.0
1831,1176,399,2,5997328.0
1832,1678,279,9,20726046.0
1833,2046,190,19,87386510.0
1834,2705,494,12,23899404.0
1835,1344,142,11,25620221.0
1836,267,483,19,55013968.0
1837,1001,266,20,56397700.0
1838,1382,227,5,5749805.0
1839,313,226,3,1174656.0
1840,583,247,20,18372920.0
1841,1328,188,11,47825668.0
1842,2356,425,1,4718128.0
1843,2657,221,18,37467324.0
1844,1066,59,13,34265413.0
1845,843,238,15,21633135.0
1846,762,58,6,14830014.0
1847,256,257,12,26204712.0
1848,214,340,14,38092390.0
