OrderID,CustomerID,OrderDate,TotalAmount,OrderYear,OrderMonth,OrderQuarter,OrderWeekday
481,61,2024-03-25,36953973.0,2024,3,1,Monday
482,376,2024-12-16,180300967.0,2024,12,4,Monday
483,214,2023-04-09,0.0,2023,4,2,Sunday
484,171,2024-01-08,29939844.0,2024,1,1,Monday
485,439,2024-06-05,96901389.0,2024,6,2,Wednesday
486,48,2024-12-08,133821694.0,2024,12,4,Sunday
487,320,2024-12-19,117518179.0,2024,12,4,Thursday
488,326,2024-07-07,104646125.0,2024,7,3,Sunday
489,224,2023-07-22,29948492.0,2023,7,3,Saturday
490,293,2024-01-02,16764475.0,2024,1,1,Tuesday
491,283,2024-12-26,40401231.0,2024,12,4,Thursday
492,396,2023-11-20,18706535.0,2023,11,4,Monday
493,4,2024-01-25,83333766.0,2024,1,1,Thursday
494,155,2023-12-18,30864228.0,2023,12,4,Monday
495,234,2024-10-28,61544892.0,2024,10,4,Monday
496,466,2023-02-25,111952495.0,2023,2,1,Saturday
497,472,2024-06-10,0.0,2024,6,2,Monday
498,349,2023-01-08,131155438.0,2023,1,1,Sunday
499,14,2024-01-08,25455872.0,2024,1,1,Monday
500,191,2024-09-04,8693698.0,2024,9,3,Wednesday
501,240,2023-08-01,40617456.0,2023,8,3,Tuesday
502,38,2023-12-03,100643505.0,2023,12,4,Sunday
503,397,2024-01-05,35495268.0,2024,1,1,Friday
504,462,2023-05-09,167379156.0,2023,5,2,Tuesday
505,292,2023-07-27,114791155.0,2023,7,3,Thursday
506,358,2024-02-07,115971484.0,2024,2,1,Wednesday
507,441,2024-07-03,27097120.0,2024,7,3,Wednesday
508,70,2023-01-09,44082984.0,2023,1,1,Monday
509,260,2023-03-01,36128408.0,2023,3,1,Wednesday
510,88,2023-04-22,4579348.0,2023,4,2,Saturday
511,195,2023-05-09,20288217.0,2023,5,2,Tuesday
512,281,2024-08-27,127460927.0,2024,8,3,Tuesday
513,439,2024-04-18,3888560.0,2024,4,2,Thursday
514,159,2024-01-21,141071991.0,2024,1,1,Sunday
515,466,2024-01-31,23630660.0,2024,1,1,Wednesday
516,178,2023-09-01,21008478.0,2023,9,3,Friday
517,230,2023-08-02,70255024.0,2023,8,3,Wednesday
518,205,2023-07-06,65114830.0,2023,7,3,Thursday
519,390,2023-10-03,64901784.0,2023,10,4,Tuesday
520,333,2024-05-18,103015650.0,2024,5,2,Saturday
521,197,2023-12-06,456245.0,2023,12,4,Wednesday
522,248,2024-01-06,92354990.0,2024,1,1,Saturday
523,251,2024-04-14,92018628.0,2024,4,2,Sunday
524,440,2024-11-19,0.0,2024,11,4,Tuesday
525,221,2023-06-03,0.0,2023,6,2,Saturday
526,340,2023-03-04,191113595.0,2023,3,1,Saturday
527,328,2023-12-26,23269125.0,2023,12,4,Tuesday
528,468,2023-05-20,28418863.0,2023,5,2,Saturday
529,426,2024-10-19,114325775.0,2024,10,4,Saturday
530,57,2023-05-05,71986642.0,2023,5,2,Friday
531,411,2023-09-21,64833273.0,2023,9,3,Thursday
532,241,2024-10-08,144122395.0,2024,10,4,Tuesday
533,201,2024-12-08,9328428.0,2024,12,4,Sunday
534,14,2024-01-30,521264.0,2024,1,1,Tuesday
535,151,2024-05-20,17274180.0,2024,5,2,Monday
536,482,2023-04-04,48039070.0,2023,4,2,Tuesday
537,480,2024-04-11,111047406.0,2024,4,2,Thursday
538,304,2024-04-01,96846316.0,2024,4,2,Monday
539,402,2023-10-09,62341152.0,2023,10,4,Monday
540,41,2023-12-09,61980403.0,2023,12,4,Saturday
541,275,2023-02-14,0.0,2023,2,1,Tuesday
542,111,2023-01-13,80927502.0,2023,1,1,Friday
543,181,2023-08-27,0.0,2023,8,3,Sunday
544,15,2024-10-30,4229014.0,2024,10,4,Wednesday
545,490,2024-08-03,43566102.0,2024,8,3,Saturday
546,40,2023-11-25,49492377.0,2023,11,4,Saturday
547,411,2023-04-10,70301721.0,2023,4,2,Monday
548,209,2023-07-01,123861538.0,2023,7,3,Saturday
549,172,2023-03-25,18608192.0,2023,3,1,Saturday
550,138,2023-06-21,94271283.0,2023,6,2,Wednesday
551,396,2024-03-22,47196021.0,2024,3,1,Friday
552,294,2024-06-26,24229020.0,2024,6,2,Wednesday
553,236,2024-10-03,54514375.0,2024,10,4,Thursday
554,312,2023-10-07,27771396.0,2023,10,4,Saturday
555,330,2024-12-27,78003690.0,2024,12,4,Friday
556,344,2024-04-01,131242522.0,2024,4,2,Monday
557,274,2023-11-24,24232180.0,2023,11,4,Friday
558,496,2024-11-20,62206637.0,2024,11,4,Wednesday
559,445,2024-05-18,8475528.0,2024,5,2,Saturday
560,119,2023-09-01,31838029.0,2023,9,3,Friday
561,398,2024-05-10,85116076.0,2024,5,2,Friday
562,105,2023-05-20,11996556.0,2023,5,2,Saturday
563,484,2024-04-18,0.0,2024,4,2,Thursday
564,36,2024-11-20,5508772.0,2024,11,4,Wednesday
565,165,2023-10-19,65953590.0,2023,10,4,Thursday
566,462,2024-09-25,166637586.0,2024,9,3,Wednesday
567,114,2023-05-24,227073940.0,2023,5,2,Wednesday
568,293,2023-02-02,14006525.0,2023,2,1,Thursday
569,20,2023-10-22,115627640.0,2023,10,4,Sunday
570,81,2023-11-21,172319700.0,2023,11,4,Tuesday
571,21,2024-11-28,130786762.0,2024,11,4,Thursday
572,66,2024-01-30,103935925.0,2024,1,1,Tuesday
573,454,2023-09-05,86394619.0,2023,9,3,Tuesday
574,76,2023-12-31,32653993.0,2023,12,4,Sunday
575,338,2023-07-12,0.0,2023,7,3,Wednesday
576,115,2024-05-08,5143006.0,2024,5,2,Wednesday
577,417,2023-11-15,108340164.0,2023,11,4,Wednesday
578,85,2023-12-28,74426075.0,2023,12,4,Thursday
579,486,2023-10-29,139838352.0,2023,10,4,Sunday
580,315,2023-01-20,60834472.0,2023,1,1,Friday
581,431,2023-01-27,138166551.0,2023,1,1,Friday
582,268,2024-03-22,0.0,2024,3,1,Friday
583,202,2023-12-05,8710550.0,2023,12,4,Tuesday
584,49,2023-06-16,8790417.0,2023,6,2,Friday
585,211,2023-11-23,16485462.0,2023,11,4,Thursday
586,367,2024-03-16,0.0,2024,3,1,Saturday
587,459,2023-10-20,110404062.0,2023,10,4,Friday
588,228,2024-09-13,0.0,2024,9,3,Friday
589,181,2024-08-02,44792222.0,2024,8,3,Friday
590,300,2023-01-12,148325480.0,2023,1,1,Thursday
591,400,2023-07-28,4977634.0,2023,7,3,Friday
592,479,2024-08-08,53199853.0,2024,8,3,Thursday
593,76,2024-05-26,76419000.0,2024,5,2,Sunday
594,497,2024-07-09,0.0,2024,7,3,Tuesday
595,54,2023-03-03,3934695.0,2023,3,1,Friday
596,265,2023-05-02,20415533.0,2023,5,2,Tuesday
597,392,2023-04-04,98048435.0,2023,4,2,Tuesday
598,349,2024-02-13,268010915.0,2024,2,1,Tuesday
599,77,2023-03-08,9235330.0,2023,3,1,Wednesday
600,84,2023-12-09,52371132.0,2023,12,4,Saturday
601,135,2023-11-26,32585955.0,2023,11,4,Sunday
602,440,2023-10-26,89096178.0,2023,10,4,Thursday
603,266,2023-07-06,50801525.0,2023,7,3,Thursday
604,354,2024-08-11,62496840.0,2024,8,3,Sunday
605,416,2023-11-10,11412344.0,2023,11,4,Friday
606,362,2024-10-12,24417357.0,2024,10,4,Saturday
607,189,2024-03-29,122215264.0,2024,3,1,Friday
608,352,2024-03-13,73299269.0,2024,3,1,Wednesday
609,242,2024-06-08,43622881.0,2024,6,2,Saturday
610,221,2023-12-08,47866160.0,2023,12,4,Friday
611,54,2024-10-03,69041733.0,2024,10,4,Thursday
612,195,2023-02-11,50067504.0,2023,2,1,Saturday
613,373,2023-11-05,0.0,2023,11,4,Sunday
614,245,2024-07-08,129218204.0,2024,7,3,Monday
615,70,2024-01-30,69283842.0,2024,1,1,Tuesday
616,456,2023-06-21,0.0,2023,6,2,Wednesday
617,319,2023-05-08,122450912.0,2023,5,2,Monday
618,447,2024-01-05,108159468.0,2024,1,1,Friday
619,55,2024-05-10,0.0,2024,5,2,Friday
620,201,2023-02-05,0.0,2023,2,1,Sunday
621,84,2023-12-30,44342518.0,2023,12,4,Saturday
622,136,2023-06-05,27540754.0,2023,6,2,Monday
623,325,2023-02-27,88833580.0,2023,2,1,Monday
624,308,2023-07-01,17954621.0,2023,7,3,Saturday
625,351,2024-02-12,62203740.0,2024,2,1,Monday
626,158,2023-06-04,67778056.0,2023,6,2,Sunday
627,101,2024-12-11,170028766.0,2024,12,4,Wednesday
628,446,2023-07-19,109589511.0,2023,7,3,Wednesday
629,58,2024-05-16,290938509.0,2024,5,2,Thursday
630,202,2024-12-02,0.0,2024,12,4,Monday
631,478,2024-03-19,55076490.0,2024,3,1,Tuesday
632,311,2023-08-25,65006019.0,2023,8,3,Friday
633,189,2024-08-30,74403451.0,2024,8,3,Friday
634,240,2023-05-18,48256549.0,2023,5,2,Thursday
635,429,2023-01-01,0.0,2023,1,1,Sunday
636,152,2023-09-27,15635405.0,2023,9,3,Wednesday
637,12,2023-01-07,76235671.0,2023,1,1,Saturday
638,223,2024-10-24,54791754.0,2024,10,4,Thursday
639,53,2023-08-23,144811206.0,2023,8,3,Wednesday
640,168,2023-12-12,56119316.0,2023,12,4,Tuesday
641,138,2024-08-15,29627504.0,2024,8,3,Thursday
642,271,2023-01-22,43169659.0,2023,1,1,Sunday
643,150,2024-04-28,34739831.0,2024,4,2,Sunday
644,416,2023-02-19,22893199.0,2023,2,1,Sunday
645,202,2023-05-15,42325272.0,2023,5,2,Monday
646,172,2024-04-09,0.0,2024,4,2,Tuesday
647,147,2024-12-04,59568213.0,2024,12,4,Wednesday
648,71,2024-01-10,78246587.0,2024,1,1,Wednesday
649,329,2023-07-03,9731557.0,2023,7,3,Monday
650,21,2024-06-04,0.0,2024,6,2,Tuesday
651,366,2024-12-14,40772100.0,2024,12,4,Saturday
652,421,2024-11-14,66229644.0,2024,11,4,Thursday
653,172,2024-08-09,82476656.0,2024,8,3,Friday
654,69,2024-03-08,94383007.0,2024,3,1,Friday
655,156,2023-10-25,41176308.0,2023,10,4,Wednesday
656,328,2023-06-27,96940576.0,2023,6,2,Tuesday
657,432,2024-11-24,15465264.0,2024,11,4,Sunday
658,361,2023-12-01,94912257.0,2023,12,4,Friday
659,11,2023-03-07,0.0,2023,3,1,Tuesday
660,60,2023-04-13,56208948.0,2023,4,2,Thursday
661,107,2023-02-27,148240765.0,2023,2,1,Monday
662,173,2024-02-02,20443478.0,2024,2,1,Friday
663,228,2023-07-10,56258949.0,2023,7,3,Monday
664,170,2023-12-01,156515407.0,2023,12,4,Friday
665,393,2024-07-19,0.0,2024,7,3,Friday
666,185,2024-09-29,100707348.0,2024,9,3,Sunday
667,493,2024-05-13,89007348.0,2024,5,2,Monday
668,374,2024-10-02,93574102.0,2024,10,4,Wednesday
669,279,2023-10-05,44718467.0,2023,10,4,Thursday
670,163,2023-12-29,42744392.0,2023,12,4,Friday
671,118,2023-08-07,9856125.0,2023,8,3,Monday
672,103,2024-01-01,45059450.0,2024,1,1,Monday
673,41,2023-06-30,116109932.0,2023,6,2,Friday
674,51,2023-07-14,67780728.0,2023,7,3,Friday
675,280,2024-01-10,171523922.0,2024,1,1,Wednesday
676,426,2023-07-21,68301665.0,2023,7,3,Friday
677,439,2023-12-29,66625185.0,2023,12,4,Friday
678,23,2023-01-12,37469904.0,2023,1,1,Thursday
679,292,2023-08-16,134156546.0,2023,8,3,Wednesday
680,229,2024-03-04,40241590.0,2024,3,1,Monday
681,491,2023-02-07,145929555.0,2023,2,1,Tuesday
682,120,2023-01-10,95430045.0,2023,1,1,Tuesday
683,363,2024-09-13,46938220.0,2024,9,3,Friday
684,478,2024-01-22,0.0,2024,1,1,Monday
685,418,2024-04-04,13883090.0,2024,4,2,Thursday
686,354,2023-05-03,195253155.0,2023,5,2,Wednesday
687,253,2024-09-03,29707006.0,2024,9,3,Tuesday
688,391,2024-06-10,7677245.0,2024,6,2,Monday
689,19,2023-12-03,24690281.0,2023,12,4,Sunday
690,101,2024-05-13,0.0,2024,5,2,Monday
691,317,2024-12-28,121210813.0,2024,12,4,Saturday
692,461,2024-12-15,156944674.0,2024,12,4,Sunday
693,199,2023-11-25,54360580.0,2023,11,4,Saturday
694,88,2024-09-14,126245655.0,2024,9,3,Saturday
695,416,2023-03-05,36465631.0,2023,3,1,Sunday
696,279,2023-06-17,32021295.0,2023,6,2,Saturday
697,402,2023-06-13,0.0,2023,6,2,Tuesday
698,113,2024-02-23,34803330.0,2024,2,1,Friday
699,44,2023-11-02,6988572.0,2023,11,4,Thursday
700,478,2024-10-29,72715851.0,2024,10,4,Tuesday
701,150,2024-07-08,5851383.0,2024,7,3,Monday
702,190,2023-10-01,49110558.0,2023,10,4,Sunday
703,201,2023-08-05,19487000.0,2023,8,3,Saturday
704,275,2023-09-15,1554738.0,2023,9,3,Friday
705,340,2023-04-26,24644479.0,2023,4,2,Wednesday
706,374,2023-03-04,64321297.0,2023,3,1,Saturday
707,265,2023-05-05,162933811.0,2023,5,2,Friday
708,232,2023-06-29,94325070.0,2023,6,2,Thursday
709,403,2024-10-20,142864749.0,2024,10,4,Sunday
710,368,2024-08-14,33237792.0,2024,8,3,Wednesday
711,461,2024-03-18,81443178.0,2024,3,1,Monday
712,280,2024-04-04,116859303.0,2024,4,2,Thursday
713,319,2023-07-13,122858256.0,2023,7,3,Thursday
714,401,2023-11-29,0.0,2023,11,4,Wednesday
715,298,2024-05-23,118390362.0,2024,5,2,Thursday
716,127,2024-03-26,26988146.0,2024,3,1,Tuesday
717,351,2023-05-20,34920498.0,2023,5,2,Saturday
718,68,2024-06-09,56861240.0,2024,6,2,Sunday
719,224,2024-12-16,3961357.0,2024,12,4,Monday
720,275,2023-01-26,0.0,2023,1,1,Thursday
721,175,2023-06-08,142603348.0,2023,6,2,Thursday
722,98,2023-11-21,133676652.0,2023,11,4,Tuesday
723,471,2023-08-07,167610951.0,2023,8,3,Monday
724,156,2023-01-29,5205140.0,2023,1,1,Sunday
725,265,2024-08-21,9525228.0,2024,8,3,Wednesday
726,409,2023-03-09,62541620.0,2023,3,1,Thursday
727,216,2023-05-03,106961446.0,2023,5,2,Wednesday
728,318,2024-09-29,37053684.0,2024,9,3,Sunday
729,363,2023-03-27,60850638.0,2023,3,1,Monday
730,331,2023-04-28,64585488.0,2023,4,2,Friday
731,121,2023-01-02,25678500.0,2023,1,1,Monday
732,381,2023-08-22,94861137.0,2023,8,3,Tuesday
733,230,2023-06-08,82332490.0,2023,6,2,Thursday
734,304,2024-11-30,127244094.0,2024,11,4,Saturday
735,273,2024-07-05,65239562.0,2024,7,3,Friday
736,124,2024-12-07,105006242.0,2024,12,4,Saturday
737,438,2024-04-28,85733199.0,2024,4,2,Sunday
738,36,2024-12-02,47954355.0,2024,12,4,Monday
739,391,2023-12-24,209813717.0,2023,12,4,Sunday
740,404,2024-12-19,90056434.0,2024,12,4,Thursday
741,186,2023-09-17,0.0,2023,9,3,Sunday
742,230,2023-08-17,118809860.0,2023,8,3,Thursday
743,425,2023-01-18,180908867.0,2023,1,1,Wednesday
744,330,2023-12-29,128449616.0,2023,12,4,Friday
745,180,2023-09-30,43547898.0,2023,9,3,Saturday
746,418,2024-03-12,21631287.0,2024,3,1,Tuesday
747,90,2023-12-30,104208956.0,2023,12,4,Saturday
748,439,2023-04-28,172326269.0,2023,4,2,Friday
749,485,2024-05-05,106079328.0,2024,5,2,Sunday
750,332,2023-08-21,22677708.0,2023,8,3,Monday
751,169,2024-07-05,94531376.0,2024,7,3,Friday
752,92,2024-02-04,150926634.0,2024,2,1,Sunday
753,31,2024-12-19,52524674.0,2024,12,4,Thursday
754,402,2024-05-21,59062907.0,2024,5,2,Tuesday
755,124,2023-08-29,105657694.0,2023,8,3,Tuesday
756,454,2024-05-29,53795977.0,2024,5,2,Wednesday
757,312,2024-04-17,47333928.0,2024,4,2,Wednesday
758,480,2023-12-30,23194928.0,2023,12,4,Saturday
759,33,2023-04-29,46332464.0,2023,4,2,Saturday
760,119,2024-12-11,22117392.0,2024,12,4,Wednesday
761,163,2024-12-19,11440896.0,2024,12,4,Thursday
762,257,2023-12-08,15502726.0,2023,12,4,Friday
763,41,2024-03-16,4124568.0,2024,3,1,Saturday
764,97,2024-01-03,77047624.0,2024,1,1,Wednesday
765,485,2023-04-17,132914182.0,2023,4,2,Monday
766,62,2024-12-14,0.0,2024,12,4,Saturday
767,273,2024-09-21,97753068.0,2024,9,3,Saturday
768,328,2023-01-31,104410290.0,2023,1,1,Tuesday
769,105,2024-09-02,7869390.0,2024,9,3,Monday
770,438,2024-10-31,9721400.0,2024,10,4,Thursday
771,391,2024-07-11,39235716.0,2024,7,3,Thursday
772,205,2023-01-06,0.0,2023,1,1,Friday
773,285,2023-08-21,0.0,2023,8,3,Monday
774,336,2023-09-06,8986384.0,2023,9,3,Wednesday
775,38,2023-11-13,51217570.0,2023,11,4,Monday
776,253,2024-09-29,143013941.0,2024,9,3,Sunday
777,3,2024-06-03,59005977.0,2024,6,2,Monday
778,98,2024-09-21,80665220.0,2024,9,3,Saturday
779,488,2023-11-13,177061371.0,2023,11,4,Monday
780,3,2023-11-04,11911266.0,2023,11,4,Saturday
781,327,2023-02-27,118298318.0,2023,2,1,Monday
782,332,2023-01-06,43204024.0,2023,1,1,Friday
783,385,2023-10-21,46259458.0,2023,10,4,Saturday
784,343,2024-11-21,130625251.0,2024,11,4,Thursday
785,189,2024-06-26,44986946.0,2024,6,2,Wednesday
786,443,2024-06-03,121635751.0,2024,6,2,Monday
787,82,2023-10-02,170200054.0,2023,10,4,Monday
788,402,2023-03-16,32388250.0,2023,3,1,Thursday
789,21,2023-06-20,43395453.0,2023,6,2,Tuesday
790,293,2023-07-08,13256702.0,2023,7,3,Saturday
791,105,2023-06-12,54199834.0,2023,6,2,Monday
792,135,2023-07-17,109905683.0,2023,7,3,Monday
793,386,2023-08-23,1590992.0,2023,8,3,Wednesday
794,276,2024-05-12,11046990.0,2024,5,2,Sunday
795,236,2023-11-09,200689416.0,2023,11,4,Thursday
796,53,2023-02-07,81518930.0,2023,2,1,Tuesday
797,125,2024-02-13,0.0,2024,2,1,Tuesday
798,16,2024-12-18,11820160.0,2024,12,4,Wednesday
799,37,2023-08-02,92949291.0,2023,8,3,Wednesday
800,342,2023-12-18,53537046.0,2023,12,4,Monday
801,443,2023-12-01,63121011.0,2023,12,4,Friday
802,261,2024-02-23,31819840.0,2024,2,1,Friday
803,265,2023-07-19,14480985.0,2023,7,3,Wednesday
804,169,2024-10-25,80708532.0,2024,10,4,Friday
805,370,2024-06-18,51151312.0,2024,6,2,Tuesday
806,431,2023-09-13,96371965.0,2023,9,3,Wednesday
807,82,2024-11-27,100112392.0,2024,11,4,Wednesday
808,276,2023-04-28,128445925.0,2023,4,2,Friday
809,460,2024-09-28,23864880.0,2024,9,3,Saturday
810,422,2024-05-24,25072318.0,2024,5,2,Friday
811,447,2024-07-30,32959366.0,2024,7,3,Tuesday
812,106,2023-01-01,132284898.0,2023,1,1,Sunday
813,167,2023-09-20,88671561.0,2023,9,3,Wednesday
814,422,2024-07-31,29063088.0,2024,7,3,Wednesday
815,204,2023-10-02,12660840.0,2023,10,4,Monday
816,83,2023-04-02,30209964.0,2023,4,2,Sunday
817,408,2024-11-28,70262401.0,2024,11,4,Thursday
818,203,2023-04-13,25679648.0,2023,4,2,Thursday
819,397,2023-02-01,38362615.0,2023,2,1,Wednesday
820,382,2024-08-24,8373603.0,2024,8,3,Saturday
821,202,2023-08-26,134166079.0,2023,8,3,Saturday
822,381,2024-06-22,80794158.0,2024,6,2,Saturday
823,89,2023-11-04,53019224.0,2023,11,4,Saturday
824,261,2024-10-16,109080128.0,2024,10,4,Wednesday
825,266,2023-07-01,45563494.0,2023,7,3,Saturday
826,266,2023-12-10,18171765.0,2023,12,4,Sunday
827,211,2024-12-03,52074972.0,2024,12,4,Tuesday
828,39,2023-02-13,45370963.0,2023,2,1,Monday
829,79,2023-09-12,173653877.0,2023,9,3,Tuesday
830,150,2024-07-18,169125592.0,2024,7,3,Thursday
831,255,2024-11-02,11804085.0,2024,11,4,Saturday
832,405,2024-05-06,47960978.0,2024,5,2,Monday
833,151,2024-08-16,121354319.0,2024,8,3,Friday
834,397,2023-03-12,38916768.0,2023,3,1,Sunday
835,302,2023-03-18,116887584.0,2023,3,1,Saturday
836,338,2023-05-11,136178406.0,2023,5,2,Thursday
837,126,2024-04-17,35438976.0,2024,4,2,Wednesday
838,403,2023-12-16,113026688.0,2023,12,4,Saturday
839,266,2024-12-28,50846296.0,2024,12,4,Saturday
840,385,2024-04-19,5824920.0,2024,4,2,Friday
841,122,2024-10-23,267870700.0,2024,10,4,Wednesday
842,431,2023-03-08,106614856.0,2023,3,1,Wednesday
843,240,2023-08-16,60672177.0,2023,8,3,Wednesday
844,236,2023-10-28,80257588.0,2023,10,4,Saturday
845,82,2024-08-19,48744534.0,2024,8,3,Monday
846,91,2024-12-24,145619781.0,2024,12,4,Tuesday
847,113,2024-07-24,26936314.0,2024,7,3,Wednesday
848,188,2024-05-16,46938220.0,2024,5,2,Thursday
849,153,2023-11-11,22039615.0,2023,11,4,Saturday
850,213,2023-02-25,26176115.0,2023,2,1,Saturday
851,17,2023-08-17,103132426.0,2023,8,3,Thursday
852,449,2023-11-27,91873788.0,2023,11,4,Monday
853,268,2024-08-21,77481834.0,2024,8,3,Wednesday
854,433,2024-01-24,108491457.0,2024,1,1,Wednesday
855,47,2023-10-25,113070740.0,2023,10,4,Wednesday
856,306,2024-12-23,31223391.0,2024,12,4,Monday
857,190,2024-03-21,0.0,2024,3,1,Thursday
858,127,2023-10-26,0.0,2023,10,4,Thursday
859,23,2024-10-03,16759595.0,2024,10,4,Thursday
860,274,2023-12-13,108326589.0,2023,12,4,Wednesday
861,8,2024-04-18,1615719.0,2024,4,2,Thursday
862,124,2023-01-25,13771930.0,2023,1,1,Wednesday
863,95,2024-05-30,13936880.0,2024,5,2,Thursday
864,212,2023-09-20,76170427.0,2023,9,3,Wednesday
865,208,2023-09-10,87559041.0,2023,9,3,Sunday
866,159,2023-02-17,64495628.0,2023,2,1,Friday
867,52,2023-03-19,108538110.0,2023,3,1,Sunday
868,175,2024-05-08,31671321.0,2024,5,2,Wednesday
869,117,2023-04-01,166225324.0,2023,4,2,Saturday
870,405,2023-08-10,66033949.0,2023,8,3,Thursday
871,122,2024-05-24,0.0,2024,5,2,Friday
872,289,2023-06-13,34330185.0,2023,6,2,Tuesday
873,39,2024-01-29,25197883.0,2024,1,1,Monday
874,292,2023-08-31,74250706.0,2023,8,3,Thursday
875,41,2024-03-16,53812261.0,2024,3,1,Saturday
876,109,2023-01-29,103730010.0,2023,1,1,Sunday
877,253,2024-12-19,105823689.0,2024,12,4,Thursday
878,490,2023-05-22,100018116.0,2023,5,2,Monday
879,331,2023-07-30,30296658.0,2023,7,3,Sunday
880,23,2023-01-26,65289666.0,2023,1,1,Thursday
881,268,2023-09-22,29622607.0,2023,9,3,Friday
882,166,2023-04-26,94986064.0,2023,4,2,Wednesday
883,310,2023-07-12,7911300.0,2023,7,3,Wednesday
884,267,2023-02-12,4164927.0,2023,2,1,Sunday
885,241,2024-10-12,76962588.0,2024,10,4,Saturday
886,39,2023-05-03,67470669.0,2023,5,2,Wednesday
887,272,2023-09-24,119240970.0,2023,9,3,Sunday
888,43,2024-07-20,49600627.0,2024,7,3,Saturday
889,299,2023-07-31,142939584.0,2023,7,3,Monday
890,139,2024-12-28,685021.0,2024,12,4,Saturday
891,383,2023-11-04,137225896.0,2023,11,4,Saturday
892,44,2023-04-25,5135700.0,2023,4,2,Tuesday
893,48,2023-07-23,165763175.0,2023,7,3,Sunday
894,358,2024-09-07,83752330.0,2024,9,3,Saturday
895,26,2023-08-24,97172960.0,2023,8,3,Thursday
896,425,2023-06-17,141860519.0,2023,6,2,Saturday
897,471,2024-02-21,5897425.0,2024,2,1,Wednesday
898,181,2023-05-13,112013387.0,2023,5,2,Saturday
899,95,2023-12-27,179132398.0,2023,12,4,Wednesday
900,249,2023-11-11,90506462.0,2023,11,4,Saturday
901,22,2023-07-30,4919481.0,2023,7,3,Sunday
902,387,2024-07-13,139781952.0,2024,7,3,Saturday
903,477,2024-05-01,211251902.0,2024,5,2,Wednesday
904,99,2023-05-13,55506436.0,2023,5,2,Saturday
905,423,2023-09-22,8334179.0,2023,9,3,Friday
906,156,2024-10-08,73299784.0,2024,10,4,Tuesday
907,410,2023-07-12,156592894.0,2023,7,3,Wednesday
908,296,2023-02-03,66326017.0,2023,2,1,Friday
909,419,2024-05-12,69660971.0,2024,5,2,Sunday
910,291,2023-01-10,28675890.0,2023,1,1,Tuesday
911,140,2024-06-13,81988946.0,2024,6,2,Thursday
912,271,2023-02-23,30825622.0,2023,2,1,Thursday
913,22,2024-05-17,10138887.0,2024,5,2,Friday
914,423,2024-10-29,19332107.0,2024,10,4,Tuesday
915,150,2023-02-10,0.0,2023,2,1,Friday
916,73,2023-01-05,124653489.0,2023,1,1,Thursday
917,55,2024-10-27,26832471.0,2024,10,4,Sunday
918,474,2023-11-17,134737549.0,2023,11,4,Friday
919,184,2024-04-28,96953960.0,2024,4,2,Sunday
920,227,2023-04-04,103264832.0,2023,4,2,Tuesday
921,58,2024-02-12,112422045.0,2024,2,1,Monday
922,303,2024-04-28,52106099.0,2024,4,2,Sunday
923,285,2024-02-24,0.0,2024,2,1,Saturday
924,298,2024-04-09,17808086.0,2024,4,2,Tuesday
925,387,2023-12-17,91433342.0,2023,12,4,Sunday
926,170,2023-05-21,18896659.0,2023,5,2,Sunday
927,166,2024-10-22,0.0,2024,10,4,Tuesday
928,447,2024-05-12,50128104.0,2024,5,2,Sunday
929,240,2024-08-30,10005660.0,2024,8,3,Friday
930,187,2023-05-27,80443698.0,2023,5,2,Saturday
931,74,2024-09-23,0.0,2024,9,3,Monday
932,135,2023-07-03,70931880.0,2023,7,3,Monday
933,371,2024-09-05,35337600.0,2024,9,3,Thursday
934,38,2024-03-04,97105064.0,2024,3,1,Monday
935,315,2023-10-18,31645200.0,2023,10,4,Wednesday
936,365,2024-04-19,62956340.0,2024,4,2,Friday
937,413,2024-09-04,79558120.0,2024,9,3,Wednesday
938,352,2024-10-26,100112146.0,2024,10,4,Saturday
939,288,2024-08-10,8652360.0,2024,8,3,Saturday
940,433,2023-05-21,76322974.0,2023,5,2,Sunday
941,130,2024-04-20,21841480.0,2024,4,2,Saturday
942,131,2023-06-16,81068025.0,2023,6,2,Friday
943,193,2024-05-19,40166778.0,2024,5,2,Sunday
944,253,2023-06-23,79636800.0,2023,6,2,Friday
945,245,2023-12-19,86503070.0,2023,12,4,Tuesday
946,142,2024-12-03,56663996.0,2024,12,4,Tuesday
947,388,2023-10-19,76793884.0,2023,10,4,Thursday
948,381,2024-01-20,0.0,2024,1,1,Saturday
949,69,2024-08-20,90302447.0,2024,8,3,Tuesday
950,270,2023-04-30,8163882.0,2023,4,2,Sunday
951,376,2023-12-18,22307670.0,2023,12,4,Monday
952,176,2024-12-03,38955813.0,2024,12,4,Tuesday
953,42,2023-11-16,0.0,2023,11,4,Thursday
954,181,2023-04-11,0.0,2023,4,2,Tuesday
955,385,2023-01-08,73917954.0,2023,1,1,Sunday
956,447,2024-10-18,39754959.0,2024,10,4,Friday
957,473,2023-01-16,32410097.0,2023,1,1,Monday
958,244,2023-01-30,122600727.0,2023,1,1,Monday
959,488,2024-11-01,105224626.0,2024,11,4,Friday
960,376,2023-01-08,132319326.0,2023,1,1,Sunday
961,353,2023-09-04,82169760.0,2023,9,3,Monday
962,377,2024-07-31,28500475.0,2024,7,3,Wednesday
963,305,2024-08-16,6995415.0,2024,8,3,Friday
964,254,2023-08-09,0.0,2023,8,3,Wednesday
